age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,1,178417,5,2,10,3,4,1,0,0,40,38,1
26,1,33604,5,4,5,3,0,1,0,0,25,38,0
27,2,62082,9,4,11,3,3,1,0,0,38,38,0
29,2,149902,11,4,9,1,4,0,0,0,70,38,0
29,2,74784,5,2,13,0,4,1,0,0,70,38,0
47,3,54260,6,2,11,0,4,1,0,0,45,38,0
29,1,165218,9,4,9,1,4,0,0,0,55,38,0
52,1,192853,5,2,13,0,3,1,0,0,40,22,1
27,2,56299,3,4,5,2,4,1,0,0,40,38,0
29,2,208406,8,4,0,1,4,1,0,0,40,38,0
62,2,165827,5,2,2,0,4,1,0,0,40,38,0
67,2,249559,5,6,8,1,4,0,0,0,25,38,0
27,2,151382,5,4,3,3,4,1,0,0,40,38,0
38,2,161141,6,2,2,0,4,1,0,0,55,38,0
27,2,57092,5,0,2,1,4,1,0,0,45,38,0
49,2,116927,10,0,9,1,4,1,0,0,60,38,0
56,2,133876,9,2,9,0,4,1,0,0,40,38,1
52,3,229259,11,2,9,0,4,1,0,0,40,38,1
22,2,338162,5,2,6,5,2,0,0,0,40,38,0
37,0,38948,9,2,9,0,4,1,0,0,40,38,0
55,2,169276,5,0,6,2,2,1,0,0,40,38,0
38,5,364803,6,2,13,0,2,1,0,0,65,38,0
45,2,302677,6,4,3,1,4,0,0,1340,50,38,0
35,2,235485,9,2,3,0,4,1,0,0,40,38,1
21,2,91189,6,4,11,4,4,1,0,0,60,38,0
54,0,149596,9,2,3,5,4,0,0,0,45,38,0
19,2,89211,5,4,11,3,4,0,0,0,40,38,0
48,5,241854,10,2,3,0,4,1,0,0,55,38,1
41,2,213351,5,2,3,0,4,1,0,0,40,38,0
20,2,74631,1,4,7,3,4,0,0,0,40,38,0
56,2,128696,3,2,12,5,2,0,0,0,40,38,0
49,2,141069,5,0,0,2,4,0,0,0,40,38,0
45,2,176947,0,4,0,3,4,0,0,0,20,38,0
46,2,274200,5,0,4,1,4,1,0,0,50,38,0
39,2,94036,5,0,5,3,4,1,0,0,40,38,0
34,1,176802,3,5,7,4,2,0,0,0,40,38,0
46,2,235646,5,2,2,0,4,1,0,0,40,38,0
41,2,175883,5,2,13,0,4,1,0,0,60,38,0
48,2,154430,9,4,3,1,4,0,0,0,35,38,0
67,2,258126,1,2,10,0,4,1,0,0,39,4,0
26,0,337575,9,4,9,1,4,1,0,0,40,38,1
47,3,308241,5,2,11,5,4,0,0,0,40,38,0
23,2,298623,5,4,13,3,2,1,0,0,40,38,0
65,2,270935,5,6,2,1,4,1,0,0,55,38,0
60,2,338833,5,4,0,1,2,0,0,0,38,38,0
35,2,233786,5,4,2,4,4,1,0,0,40,38,0
32,2,366876,5,2,2,0,4,1,0,0,40,38,0
36,5,183279,5,2,0,0,4,1,0,0,38,38,0
41,0,32372,6,2,0,5,0,0,0,0,40,38,1
24,1,137300,5,4,7,1,4,0,0,0,20,38,0
45,2,184070,5,4,6,3,2,0,0,0,40,38,0
48,2,188610,8,2,2,0,4,1,0,0,48,38,1
20,2,41356,6,4,0,1,4,0,0,0,25,38,0
39,1,100011,8,4,12,1,4,0,0,0,38,38,0
21,2,119673,6,4,7,1,4,0,0,0,30,38,0
49,2,140782,9,2,9,5,4,0,0,1887,15,38,1
30,2,193246,5,4,10,1,4,1,0,0,40,38,0
67,5,420526,10,6,9,1,4,0,0,0,15,38,0
30,2,34574,10,2,9,0,4,1,0,0,50,38,0
32,4,400061,11,2,9,0,1,1,8614,0,40,29,1
49,2,107009,5,0,7,1,4,1,0,0,40,31,0
24,2,33551,6,0,0,1,4,1,0,0,50,38,0
34,2,121640,6,0,9,1,0,1,0,0,44,38,0
40,2,179524,9,4,9,1,4,0,0,0,40,38,0
41,2,54422,8,2,9,5,4,0,0,0,40,38,1
23,2,202416,5,4,11,1,4,0,0,0,30,38,0
48,2,158685,5,0,7,1,4,0,0,0,16,38,0
56,3,76534,5,2,3,2,1,0,0,0,21,2,0
42,5,218948,11,0,9,4,2,0,0,0,36,22,0
37,4,175120,6,2,2,0,4,1,0,0,40,38,1
32,2,100154,1,2,7,0,4,1,0,0,40,7,0
40,2,79488,5,5,7,1,4,0,0,0,40,38,0
40,2,136986,10,2,3,0,4,1,8614,0,52,38,1
33,2,202339,3,4,11,4,4,0,0,0,34,38,0
58,2,205737,5,2,7,0,4,1,0,0,40,38,0
32,2,80145,5,2,6,0,4,1,0,0,40,38,0
47,2,235108,6,2,2,0,4,1,5178,0,40,38,1
41,5,201363,5,2,0,5,4,0,0,0,38,38,1
56,0,338242,7,6,0,4,2,0,0,0,40,38,0
22,2,146352,5,4,11,4,4,0,0,0,60,38,0
30,2,215182,9,4,9,1,4,1,0,0,40,38,0
32,2,79586,9,2,3,0,1,1,0,0,40,29,1
27,2,181822,5,4,2,1,4,1,0,0,40,38,0
35,2,123809,9,2,9,5,4,0,8614,0,35,38,1
37,2,35429,5,4,6,4,4,1,1506,0,40,38,0
48,2,151584,5,0,13,1,4,1,0,0,46,38,0
42,2,303725,5,4,6,4,2,0,0,0,40,38,0
35,2,194404,9,2,9,0,4,1,0,0,40,38,1
20,1,224229,6,4,3,1,4,0,0,0,35,38,0
33,2,236396,9,2,3,0,4,1,8614,0,55,38,1
25,2,40255,6,2,4,0,4,1,0,0,70,38,0
29,5,214881,9,2,9,0,4,1,0,0,40,15,1
47,2,332465,6,0,13,4,4,1,0,0,40,38,0
28,2,165218,9,4,0,1,4,0,0,0,55,38,0
20,2,34506,6,4,11,1,4,0,0,0,20,38,0
30,1,79190,9,4,9,1,4,0,0,0,40,38,0
48,4,79001,8,0,12,1,4,0,0,0,40,38,0
57,0,40103,2,4,9,1,4,1,0,0,35,38,0
24,3,145964,8,4,11,1,4,1,0,0,70,38,0
32,2,268282,0,3,4,2,4,1,0,0,35,25,0
67,1,272587,0,6,7,1,4,0,1086,0,15,38,0
22,2,220993,6,4,6,3,4,1,0,0,40,38,0
20,2,88676,5,4,5,3,4,1,0,0,40,38,0
29,2,185386,0,4,5,1,4,1,0,0,42,25,0
37,2,177420,5,2,5,0,2,1,0,0,40,38,1
30,2,100734,9,4,12,1,4,0,0,0,40,38,0
32,5,181119,9,5,9,1,4,0,0,0,40,38,0
31,2,243678,9,4,3,1,4,0,0,0,40,38,0
39,3,170174,5,2,3,0,4,1,0,0,60,38,1
48,2,102202,5,0,11,4,4,0,0,0,50,38,0
38,2,249720,7,0,9,4,2,0,0,0,40,38,0
25,2,167835,7,4,9,3,4,0,0,0,35,38,0
22,2,266780,5,4,7,3,2,0,0,0,24,38,0
18,2,173740,2,4,11,1,4,0,0,0,15,38,0
44,2,40024,9,2,13,0,4,1,0,0,52,38,1
28,2,193260,9,4,9,1,1,1,0,0,50,34,1
18,2,175752,5,4,5,3,4,1,0,0,30,38,0
37,2,202662,2,0,13,4,4,1,0,0,40,38,0
26,2,167350,5,4,2,3,4,1,0,0,35,38,0
43,2,412379,6,4,7,4,4,0,0,0,28,38,0
23,4,121568,6,4,2,3,4,1,0,1504,40,38,0
43,2,56651,5,2,3,0,4,1,0,0,50,38,0
45,2,238567,5,2,11,0,4,1,8614,0,50,38,1
34,2,144949,5,0,5,3,4,1,0,0,35,38,0
42,2,234633,9,2,9,0,4,1,0,0,50,38,1
22,2,147397,6,4,11,1,4,1,0,0,44,38,0
38,2,247547,5,4,7,4,2,0,0,0,40,38,0
35,2,266645,5,2,2,0,4,1,0,0,40,38,0
39,2,154897,5,4,3,3,4,0,0,0,50,38,0
44,2,112507,6,2,11,0,4,1,0,0,40,38,0
45,0,110884,9,2,0,0,1,1,0,0,45,18,1
25,2,151588,6,3,11,1,4,0,0,0,40,38,0
54,1,217210,10,2,9,5,2,0,0,1887,38,38,1
47,2,139701,0,4,6,4,4,0,0,0,40,5,0
36,2,50707,9,0,8,4,4,0,0,0,40,38,0
48,2,370119,9,2,11,0,4,1,0,1887,50,38,1
66,4,252842,5,4,4,2,4,1,0,0,20,38,0
58,2,106707,0,2,6,0,2,1,0,0,48,38,0
25,2,149486,5,4,6,4,2,1,0,0,40,38,0
30,2,427541,5,4,5,3,2,0,8614,0,40,38,1
51,4,32372,6,0,0,1,4,1,0,0,40,38,0
30,2,144949,9,4,0,3,4,1,0,1887,40,38,1
20,2,228686,6,4,7,3,4,1,0,0,30,38,0
57,4,113010,9,2,11,0,4,1,0,0,50,38,1
23,0,361278,6,4,5,1,4,0,0,0,20,38,0
33,4,109509,5,4,2,1,4,1,0,0,35,38,0
47,2,172155,6,2,3,0,4,1,0,0,37,6,1
54,2,204304,5,0,0,1,4,0,0,0,40,38,0
67,2,233362,2,2,13,0,4,1,0,0,40,38,0
36,3,141609,6,2,9,0,4,1,0,0,50,38,1
51,2,179479,5,6,3,1,4,0,3325,0,40,40,0
32,2,193565,5,2,6,0,4,1,0,0,40,38,0
20,2,314539,5,4,6,3,4,1,0,0,40,38,0
20,2,208908,6,4,3,4,4,0,0,0,40,38,0
41,4,375526,9,2,0,5,4,0,0,0,40,38,1
31,2,291494,10,2,9,0,4,1,0,0,40,38,1
41,2,117747,9,0,7,4,1,0,0,0,40,39,0
56,2,331569,5,2,11,5,2,0,0,0,36,38,0
46,2,146786,2,0,13,1,4,1,0,0,50,38,0
59,2,147098,5,2,2,0,4,1,0,0,40,38,1
31,2,137076,9,2,10,0,4,1,0,0,40,38,0
20,2,223811,5,4,7,3,4,1,0,0,23,38,0
67,2,172354,7,6,0,1,4,0,1848,0,50,38,0
35,2,154410,9,2,3,0,4,1,0,1887,50,38,1
58,2,277203,5,2,13,0,4,1,0,0,38,38,0
21,2,97295,6,4,11,1,4,0,0,0,45,38,0
60,2,95680,5,2,3,0,1,1,0,0,45,38,1
29,2,328981,5,0,6,1,2,1,0,0,40,38,0
29,4,75435,6,2,9,0,0,1,0,0,40,38,0
53,2,116288,5,2,3,0,4,1,0,0,40,38,0
43,0,136105,5,2,0,5,2,0,0,1848,40,38,1
55,1,134042,10,2,3,5,4,0,0,0,40,38,1
29,2,253003,6,4,2,1,4,1,0,1887,45,38,1
37,2,193106,9,4,11,1,4,0,0,0,30,38,0
37,2,117528,5,0,0,1,4,0,0,0,40,38,0
41,2,194537,9,0,9,1,4,0,0,0,40,38,0
57,2,195820,5,2,6,0,4,1,0,0,40,38,1
41,2,265671,5,0,0,4,4,0,0,0,40,38,0
49,0,106207,9,2,0,0,4,1,0,0,40,38,0
61,2,187135,6,2,6,0,4,1,0,0,56,38,0
44,2,231793,5,4,3,1,4,0,0,0,52,38,0
36,4,125933,6,2,11,0,4,1,5178,0,50,38,1
29,1,211032,8,2,10,0,4,1,0,0,70,38,1
51,1,125796,3,4,4,1,2,0,0,0,40,38,0
19,2,32372,5,4,7,3,4,0,0,0,32,38,0
53,2,158993,2,5,7,4,2,0,0,0,40,38,0
43,2,116379,5,2,3,0,1,1,0,0,60,2,1
42,2,201343,5,2,2,0,4,1,2885,0,40,38,0
44,2,402718,0,2,4,0,4,1,0,0,40,25,0
37,3,98360,4,2,2,0,4,1,0,0,40,38,0
24,4,285580,9,4,9,3,4,1,0,0,25,38,0
30,2,325509,5,2,2,0,4,1,0,0,35,38,0
56,2,204745,6,0,3,1,4,0,3325,0,45,38,0
58,2,152874,6,6,7,1,2,0,0,0,40,38,0
20,2,139715,5,4,2,4,2,0,0,0,40,38,0
36,2,141584,6,2,9,0,4,1,0,0,50,38,1
26,2,156848,9,4,12,1,4,1,0,0,40,38,0
42,2,40151,5,2,13,0,4,1,0,0,60,38,0
24,2,50648,6,4,2,3,4,1,0,0,45,38,0
26,2,122920,5,4,2,3,4,1,0,0,56,38,0
19,1,91571,6,4,0,3,4,0,0,0,25,38,0
21,2,227220,5,4,7,2,4,0,0,0,33,38,0
43,5,344519,11,2,9,5,4,0,0,0,40,38,1
20,2,133061,6,4,13,2,4,1,0,0,40,38,0
47,2,219054,5,0,7,4,2,0,0,0,40,38,0
62,1,194276,10,2,9,0,4,1,7688,0,40,38,1
46,3,168211,6,2,2,0,4,1,5013,0,60,38,0
54,1,220054,9,2,9,0,4,1,0,1887,40,38,1
43,3,405601,6,2,3,0,4,1,0,0,60,38,0
34,2,240979,5,5,2,4,4,1,0,0,70,38,0
47,1,202606,8,4,3,1,2,0,0,0,40,38,0
58,2,220896,5,2,3,0,4,1,0,0,40,38,1
20,2,32372,5,4,7,4,0,0,0,0,35,38,0
26,2,263444,7,4,12,1,4,1,8614,0,40,38,1
51,1,99064,10,2,9,0,4,1,0,0,35,38,0
53,2,203967,11,2,9,0,4,1,0,1887,40,38,1
53,5,94186,8,2,9,5,2,0,0,0,37,38,0
46,1,66934,9,0,9,4,4,0,0,0,45,38,0
32,3,196385,3,2,2,0,4,1,0,0,40,38,0
42,2,47012,9,2,13,0,4,1,0,0,40,38,0
28,2,216013,5,4,2,1,4,1,0,0,40,38,0
67,4,98921,8,2,3,0,4,1,0,0,50,38,0
23,2,320294,6,4,11,1,4,1,0,0,50,38,0
27,2,247102,2,0,5,3,4,1,0,0,40,38,0
65,2,155632,5,2,5,0,4,1,0,0,25,38,0
22,3,120753,9,4,11,3,4,1,0,0,50,38,0
27,2,213921,6,4,5,2,4,1,0,0,30,25,0
30,2,94235,3,4,0,3,4,1,0,0,40,38,0
44,2,84141,9,0,7,1,4,0,0,0,65,38,0
35,2,237943,9,2,3,0,4,1,0,0,40,38,0
27,2,225895,5,2,7,0,4,1,0,0,40,38,0
36,1,126569,9,0,7,3,4,1,0,0,40,38,0
42,5,172307,6,2,3,0,4,1,0,0,45,38,0
32,2,111520,6,4,7,1,4,1,0,0,34,38,0
53,2,283079,0,2,4,0,4,1,0,0,45,38,0
41,2,109969,6,0,0,4,4,0,0,0,40,38,0
65,2,146159,0,6,8,1,2,0,0,1668,31,38,0
22,5,247319,6,4,7,1,0,0,0,0,60,38,0
65,1,200764,5,0,0,1,4,0,0,0,16,38,1
21,2,123868,6,2,11,0,4,1,0,0,40,38,0
28,2,137063,11,2,9,0,4,1,0,0,65,38,0
24,2,112137,9,4,11,3,1,0,0,0,50,34,0
39,2,188069,10,2,12,0,4,1,8614,0,50,38,1
52,2,102828,9,2,3,0,4,1,0,0,40,38,1
18,2,187221,5,4,7,2,4,0,0,0,15,7,0
62,2,343982,2,6,0,3,2,0,0,0,40,38,0
28,4,146949,2,4,11,3,4,1,0,0,70,38,0
41,2,150011,9,4,7,3,4,0,0,0,40,38,0
28,2,107812,1,4,13,1,4,1,6849,0,35,38,0
43,2,207392,6,2,13,0,4,1,3103,0,70,38,1
61,5,140851,9,2,9,0,4,1,0,0,40,38,1
26,2,216842,10,4,9,1,4,0,0,0,15,38,0
34,2,112115,9,4,3,2,4,1,0,0,40,38,0
21,1,185279,5,4,0,3,4,1,0,0,20,38,0
60,2,194980,5,5,0,4,2,0,0,0,20,38,0
28,2,189530,5,2,11,0,4,1,0,0,35,38,0
32,4,38158,7,2,4,0,4,1,7298,0,70,38,1
51,2,143822,5,2,2,0,4,1,0,0,40,38,0
48,2,300851,3,2,6,0,2,1,0,0,56,38,0
37,2,184874,5,0,12,4,4,0,1151,0,40,38,0
40,2,83827,6,0,2,4,4,0,0,0,40,8,0
44,2,112847,0,2,2,0,1,1,0,0,40,29,0
27,2,430828,6,4,5,3,2,1,0,0,40,38,0
55,4,202652,7,2,11,5,4,0,0,0,30,38,0
40,2,171888,9,2,9,5,4,0,0,0,24,38,1
30,2,45427,9,4,2,1,4,1,0,0,70,38,0
36,2,185848,5,4,2,3,4,1,0,0,40,38,0
67,2,282553,0,6,7,1,4,0,0,0,40,38,0
34,0,153614,8,2,0,0,4,1,0,0,40,38,0
48,2,65353,7,2,2,0,4,1,0,0,42,38,0
44,2,244172,0,2,13,0,4,1,0,0,40,25,0
48,2,148995,5,6,3,1,4,1,8614,0,45,38,1
25,2,274228,5,4,7,1,4,1,0,0,65,38,0
33,2,156383,9,2,0,5,4,0,0,0,40,38,0
49,2,47403,9,4,0,1,4,0,0,0,40,38,1
33,4,94041,9,4,9,1,4,1,0,1887,30,38,0
29,2,271710,9,2,9,0,4,1,0,0,50,38,1
47,0,231797,9,2,3,0,4,1,0,1887,55,38,1
33,2,188403,5,4,6,1,4,1,0,0,44,38,0
65,2,430828,11,3,2,1,4,1,0,0,48,17,1
18,2,242605,2,4,5,3,4,1,0,0,15,38,0
58,2,244605,9,6,2,1,4,1,0,0,40,38,1
55,2,335276,6,4,0,3,4,0,0,0,40,38,0
37,4,284616,6,4,11,3,4,1,0,0,48,38,0
60,2,162151,5,2,13,0,4,1,0,0,45,38,0
25,2,60358,5,2,6,0,4,1,0,0,45,38,0
34,2,151693,5,0,0,4,4,0,0,0,40,38,0
26,2,171636,9,2,3,0,4,1,0,0,70,38,0
34,2,118901,5,5,6,1,4,0,0,0,40,38,0
48,5,32372,9,0,3,4,4,1,0,0,40,38,0
34,2,430828,5,4,2,1,2,1,0,0,40,38,0
25,2,171472,7,4,0,1,4,0,0,0,42,38,0
20,2,236804,6,4,11,3,4,1,0,0,15,38,0
38,2,212252,11,2,9,5,4,0,0,0,50,38,1
67,2,119907,10,0,9,1,4,0,0,0,40,38,0
27,1,352797,5,3,11,3,2,0,0,0,40,38,0
32,2,97281,6,4,3,3,4,1,0,0,40,38,0
65,2,154351,5,4,0,1,2,0,2993,0,40,38,0
22,2,117606,9,4,11,3,4,0,0,0,15,38,0
25,2,222089,5,4,7,4,2,0,0,0,40,36,0
40,2,199668,5,0,11,3,4,0,0,0,25,38,0
29,1,194869,9,2,9,0,4,1,0,0,55,38,1
33,2,283268,9,0,3,4,4,0,0,0,40,38,0
60,2,170278,0,6,11,1,4,0,0,0,40,21,0
28,0,90787,5,2,0,0,2,1,0,0,40,38,0
28,2,110749,5,0,3,1,4,0,0,0,39,38,0
67,4,173864,0,2,7,0,4,1,2290,0,45,38,0
35,2,278442,9,2,11,0,4,1,7298,0,48,38,1
33,5,162705,6,0,7,4,4,0,0,0,70,38,1
36,2,326352,10,4,9,1,4,1,0,0,45,38,0
18,2,105854,5,4,2,2,3,1,0,0,32,38,0
38,3,116608,6,2,7,5,4,0,0,0,20,38,1
48,2,182655,9,2,3,0,4,1,0,0,40,38,1
22,2,213834,7,4,11,3,4,0,0,0,20,38,0
29,2,42881,9,2,3,5,4,0,0,0,40,38,1
67,4,240414,9,6,4,1,4,1,0,0,30,38,0
19,2,37688,5,4,7,3,4,1,0,0,25,38,0
39,4,189922,5,2,3,0,4,1,0,0,60,38,1
41,0,341638,8,2,10,0,4,1,0,0,70,38,0
50,2,114758,5,2,2,0,4,1,0,0,40,38,1
54,2,288557,5,6,11,1,4,0,0,0,46,38,0
18,2,222851,3,4,11,3,4,0,0,0,15,38,0
54,2,93605,5,0,13,1,4,1,0,0,40,38,0
21,2,190916,6,4,11,3,4,0,0,0,20,38,0
22,2,384787,1,4,11,2,4,0,0,0,40,25,0
19,1,43921,6,4,6,1,4,1,0,0,40,38,0
37,2,183739,10,2,9,5,4,0,0,0,15,38,1
37,2,430828,3,2,2,0,2,1,0,0,25,38,0
31,2,173473,10,2,9,0,1,1,0,0,45,38,1
31,4,32372,5,4,2,4,4,1,0,0,50,38,0
60,2,113080,5,2,3,0,4,1,0,0,50,38,0
43,2,197093,9,4,6,1,2,1,0,0,40,38,0
65,2,56924,5,6,8,1,4,0,0,0,15,38,0
32,2,327902,5,2,11,0,4,1,0,0,40,38,0
36,2,197860,5,0,7,4,2,0,0,0,40,13,0
53,2,95647,6,2,3,0,4,1,0,0,50,38,1
50,2,98227,5,0,2,1,4,1,0,0,40,38,0
23,2,430151,3,4,2,4,4,1,0,0,30,38,0
60,2,73069,6,4,0,1,4,0,0,0,38,38,0
32,2,101345,10,4,9,3,4,0,0,1741,40,38,0
36,2,196123,10,2,9,0,4,1,0,0,43,38,1
20,2,32372,6,4,9,3,4,1,0,0,40,38,0
39,2,67433,5,0,0,4,4,0,0,0,40,38,0
29,2,292120,5,0,0,4,4,0,0,0,30,38,0
52,2,198362,9,4,11,2,4,0,0,0,25,38,0
41,2,231507,5,0,11,4,4,0,0,0,40,38,0
28,2,216178,9,2,3,0,4,1,0,0,50,38,1
40,2,232820,7,0,3,4,0,0,0,0,40,38,0
40,2,53956,9,2,9,0,4,1,0,0,50,38,0
22,2,155913,5,4,7,3,4,1,0,0,18,38,0
67,2,104827,5,6,12,4,4,0,0,0,15,38,0
28,2,197222,6,4,12,3,4,0,0,0,38,38,0
57,2,255406,5,0,2,1,4,0,0,1887,44,38,0
54,0,278076,5,2,3,0,4,1,5178,0,40,38,1
41,1,231348,9,2,11,0,4,1,0,0,40,38,0
28,2,196286,5,4,0,1,4,0,0,0,40,38,0
39,2,76417,5,2,4,0,4,1,0,0,40,38,0
39,3,190964,5,2,3,0,4,1,3137,0,42,38,0
57,0,239486,6,2,0,0,4,1,7688,0,45,38,1
18,2,101709,5,4,11,3,1,1,0,0,15,38,0
53,2,120914,3,2,6,0,4,1,0,0,40,38,0
44,2,60722,5,0,11,1,1,0,0,0,40,38,0
28,2,257405,0,4,4,4,2,1,0,0,40,25,0
61,2,32372,1,2,6,0,4,1,0,1887,40,38,0
45,2,430828,6,2,13,0,4,1,0,0,40,38,0
52,4,95082,5,2,11,0,4,1,0,0,60,38,0
57,2,220986,5,2,11,0,4,1,0,0,40,38,1
40,2,87771,5,4,0,1,4,0,0,0,40,38,0
67,3,199233,11,2,9,0,4,1,0,1887,35,38,1
23,2,133515,9,4,11,4,4,0,0,0,20,38,0
46,2,117310,5,5,11,1,4,0,0,0,36,38,0
51,2,163027,5,0,5,4,4,0,0,0,20,38,0
46,2,169711,6,2,9,0,4,1,0,0,40,38,1
43,2,91317,8,4,2,4,4,0,0,0,40,38,0
42,2,106159,9,2,9,0,4,1,0,0,40,38,1
53,1,177063,6,2,0,0,4,1,0,0,40,38,1
31,2,175059,5,0,11,1,4,0,0,0,40,38,0
35,2,129573,9,2,11,0,4,1,8614,0,45,38,1
59,2,169611,5,0,11,4,4,0,0,0,40,38,0
38,2,247506,5,2,2,0,4,1,0,0,40,38,0
19,2,37085,6,4,0,3,4,0,0,0,20,38,0
25,2,202033,10,4,3,1,4,1,0,0,45,38,0
26,2,179864,5,2,6,0,4,1,0,0,40,38,0
51,5,88020,9,2,9,0,2,1,0,0,40,38,0
33,2,102270,5,2,7,5,4,0,0,0,30,38,0
25,2,81286,5,4,2,1,4,1,2174,0,40,38,0
35,5,37314,7,4,2,1,4,1,0,0,40,38,0
41,2,32372,6,2,2,0,4,1,0,0,45,38,0
43,4,430828,9,4,11,3,4,1,0,0,35,38,0
49,3,125892,11,2,9,0,4,1,0,0,40,38,1
45,2,259412,11,2,9,0,4,1,8614,0,50,38,1
49,0,207540,9,2,0,0,4,1,0,0,40,38,1
38,2,110167,10,0,3,1,4,0,0,0,40,38,0
39,2,430336,5,2,3,0,2,1,7688,0,45,38,1
39,3,210610,11,2,9,0,4,1,0,0,31,4,1
26,2,86483,2,0,7,1,4,0,0,0,40,38,0
18,2,138507,2,4,5,3,4,1,0,0,15,38,0
26,0,345157,5,4,0,3,4,1,0,0,40,38,0
67,1,161342,5,0,3,4,4,0,0,0,15,38,0
27,2,159109,6,4,11,3,4,1,0,0,42,38,0
34,2,54608,6,4,2,1,4,1,0,0,40,38,0
35,1,430828,5,4,11,3,2,1,0,0,38,38,0
36,4,350103,5,2,2,0,4,1,0,0,40,38,0
39,2,166193,5,2,2,0,4,1,0,0,40,38,1
41,0,56236,5,0,10,4,2,1,1506,0,40,38,0
47,2,156926,9,2,9,0,4,1,0,0,40,38,1
36,2,32372,5,2,0,0,4,1,0,0,50,38,0
43,4,75993,5,2,2,0,4,1,0,0,35,38,0
39,2,312271,6,2,3,0,4,1,0,0,50,38,1
35,2,70282,5,4,3,4,2,0,0,0,40,38,0
22,2,259109,9,4,9,3,4,1,0,0,18,38,0
45,2,192360,10,2,3,0,4,1,0,1887,50,38,1
33,2,373432,6,5,2,3,4,1,0,0,60,38,0
21,1,176998,5,4,9,1,4,1,0,0,40,38,0
37,0,32950,8,0,3,4,2,0,0,0,40,38,0
30,4,48520,5,4,11,3,4,1,0,0,70,38,0
47,5,237525,5,2,10,0,4,1,0,0,40,38,0
45,2,202746,9,2,7,0,4,1,0,0,40,38,0
25,2,179255,6,4,0,3,4,0,0,0,25,38,0
47,3,337825,6,2,11,0,4,1,0,0,45,38,1
67,4,191517,6,6,0,1,4,1,0,0,40,38,0
27,2,239130,5,4,9,1,4,1,0,1887,40,38,1
42,2,233366,0,2,2,0,3,1,3103,0,40,25,1
28,2,66893,9,4,9,1,4,1,0,1564,50,38,1
61,2,266646,0,2,13,0,2,1,2290,0,40,38,0
33,2,238246,5,5,7,1,4,0,0,0,40,10,0
23,2,215616,5,4,0,1,4,0,0,0,45,38,0
40,2,148316,5,2,2,0,4,1,0,0,40,38,0
25,2,172402,6,4,0,3,4,0,0,0,40,38,0
45,2,195918,5,2,11,0,4,1,0,0,60,38,0
23,2,33016,5,4,2,1,4,1,0,0,40,38,0
30,2,267281,9,4,9,1,4,1,0,0,50,38,0
33,0,43608,6,4,3,1,2,0,0,0,40,38,0
21,2,57827,5,6,2,3,4,1,0,0,40,38,0
28,2,110145,1,2,6,0,4,1,0,0,40,38,0
42,2,162884,5,0,8,4,4,0,0,0,60,3,0
43,5,145166,6,2,13,0,4,1,0,0,70,38,0
50,2,193720,9,2,11,0,4,1,7688,0,40,38,1
48,2,310639,6,0,3,1,4,1,0,0,50,38,0
49,2,196360,6,2,3,0,4,1,0,0,46,38,1
28,2,370675,9,4,9,1,4,0,0,1408,50,16,0
36,2,398931,9,2,11,0,4,1,0,1887,40,38,1
28,1,104329,6,2,10,0,4,1,0,0,50,38,0
61,3,103575,11,2,3,0,4,1,8614,0,40,38,1
25,5,222800,6,2,10,0,4,1,0,0,40,38,0
48,2,176239,1,0,7,1,4,0,0,0,40,38,0
36,2,321274,6,2,2,0,4,1,0,0,40,38,1
25,2,407714,5,4,6,1,4,1,0,0,40,38,0
45,2,123219,0,4,6,1,4,1,0,0,40,38,0
18,2,165950,3,4,7,3,4,0,0,0,21,38,0
28,2,182509,6,4,5,1,4,1,0,0,35,38,0
39,2,32372,5,2,11,0,4,1,7298,0,50,38,1
33,2,110592,9,2,9,0,4,1,0,0,50,38,1
28,5,175409,6,5,0,1,4,0,0,0,40,38,0
48,2,172822,6,0,2,4,4,1,8614,0,48,38,1
21,2,265361,5,4,4,1,4,1,0,0,50,38,0
26,5,106491,6,4,3,3,4,1,0,0,40,38,0
40,2,179557,9,0,3,1,4,1,0,0,40,38,0
63,2,187919,10,2,9,0,4,1,5013,0,45,38,0
45,2,196707,10,2,11,0,4,1,0,0,50,38,1
22,2,216129,6,4,12,3,4,1,0,0,40,38,0
52,4,100480,5,0,2,1,4,1,0,0,44,38,0
57,4,69905,5,2,7,5,4,0,8614,0,40,38,1
38,2,297767,10,2,9,0,2,1,0,0,40,38,0
46,4,214627,9,2,11,0,4,1,0,1887,45,38,1
52,2,251908,10,0,9,4,4,0,0,1887,40,38,1
55,3,304695,11,2,9,0,4,1,0,0,55,38,0
21,2,48121,6,4,11,1,4,1,0,0,40,38,0
30,2,125228,5,2,11,0,4,1,0,0,50,38,0
18,2,408012,4,4,11,3,4,0,0,0,15,38,0
57,2,161642,5,2,3,0,4,1,0,0,45,38,1
30,2,181212,6,4,3,2,4,0,0,0,40,38,0
48,3,76482,6,2,4,0,4,1,0,0,50,38,0
24,2,295073,5,4,5,1,2,1,0,0,50,38,0
40,2,262461,5,2,6,0,2,1,0,0,40,38,0
34,1,112680,5,0,7,4,4,0,0,0,20,38,0
35,2,342642,10,3,10,1,4,1,0,0,40,38,0
24,2,211968,9,4,12,1,4,0,0,0,40,38,0
